Order1,Order2,Count,Norm,Norm_with_weight
27,24,14,21.81403170422977,10.919988736875736
26,17,14,20.68222673004147,1.6954079059324697e-05
30,11,14,60.033853551630834,2.167057788834769e-17
17,26,14,20.68222673004147,1.6954079059324697e-05
21,11,14,13.999288304275296,0.005489259977978065
20,23,14,33.32514523904225,17.456294576419943
16,28,14,21.396916451378978,1.038645275755308e-08
20,13,14,17.799626324583404,0.00370475771689385
16,25,14,22.38633417900569,0.29615330731814776
29,16,14,30.327557733544968,1.3300077792270517e-12
20,28,14,32.46964225495289,0.017314528856112753
12,7,14,57.37984916563065,1.0806216352832752e-14
7,8,14,60.9446648930748,1.815720899094919e-23
8,11,14,15.442658102454514,2.0899365082218564
7,21,14,52.49697038670192,0.0009792185924610767
3,19,14,47.70673850449235,8.729849727467426
21,2,14,29.969608106876812,29.762386106565398
2,27,14,37.62829103500396,0.18841555974175891
7,14,14,59.30486381639452,1.6584201512641346e-10
1,27,14,35.14520638978296,0.0001187246220587545
3,22,14,39.88463217576205,7.298483531774606
20,10,15,25.82084336318617,1.9285391881980058e-07
11,12,15,13.106309998097172,13.01568766613935
24,12,15,10.717528791265623,1.289182036237606e-07
11,29,15,31.114315466386035,1.1003514662378517e-22
9,11,15,3.6974667405883945,2.1109101399953856
23,5,15,71.60630247644549,1.6547841767153613
24,17,15,13.819932214122225,0.011553722418935092
8,3,15,45.43663882288895,3.9990399709250397e-11
22,7,15,54.92402682779305,0.00018553979324390147
5,14,15,77.05340996535642,2.1952068133274287e-05
1,26,15,26.94031204171132,1.453731703035478e-05
5,9,15,82.99827932851252,2.6744028252502755e-12
20,15,15,27.178546987363607,0.006642643139008461
24,23,16,20.628333631935167,2.3792665544719718
11,9,16,3.6974667405883945,2.1109101399953856
28,2,16,42.29812515734969,0.0001428880191342433
8,16,16,14.471573273316142,0.0004645161467665211
15,11,16,16.941869810646573,8.87242969482494
21,5,16,70.90939427483235,1.1777325299901538
29,20,16,38.139514957015514,5.7928121679850466e-05
12,2,16,34.95823598733539,0.013707471518204976
24,8,16,13.489642018468585,4.805633785519634e-14
8,26,16,20.52943047436571,8.674510254143371e-20
28,5,16,78.14068543898921,5.880302943126779
27,2,16,37.62829103500396,0.18841555974175891
1,11,16,30.28095957526278,2.0827390911305192
16,15,16,15.882842696186222,5.864587639237568
3,21,16,36.70111090179349,12.090971346950562
27,1,16,35.14520638978296,0.0001187246220587545
2,25,16,38.23863263452812,14.11924909031852
2,30,16,52.83511027196728,9.82263564486126e-05
30,3,16,51.35820129366731,0.04293641911473812
8,20,16,25.607746824674265,1.264732991500405e-10
7,15,16,55.72108179177179,3.659207399478507e-11
27,26,17,28.41028161746535,26.6942078772001
20,19,17,23.982226117246327,6.5850541443377075
24,13,17,5.532505976577673,1.533936977264737e-05
20,22,17,29.661679791503452,8.14452196739963
19,20,17,23.982226117246327,6.5850541443377075
22,11,17,19.444677875070806,0.028976833922733914
9,20,17,13.078033086744753,3.6925309714142673e-08
30,30,17,0.0,0.0
22,2,17,34.197861633683836,30.613189233030944
28,3,17,47.83642442321261,0.06183742263886455
14,2,17,37.01665753086002,0.8549660613760586
14,7,17,59.30486381639452,1.6584201512641346e-10
14,5,17,77.05340996535642,2.1952068133274287e-05
29,5,17,51.02887649718783,0.08759237732336926
6,16,17,80.8882484779741,3.533201493634518e-05
5,13,17,79.0280495176144,6.020743908931229e-06
2,15,17,34.26079601962662,0.4532429459612201
5,19,17,81.02632854178364,0.46058054336734466
3,13,17,43.80918662288612,0.0033674806885146727
3,4,17,27.817129515947407,27.28684670971548
30,5,17,58.676680883598564,3.355940196873101
5,25,17,73.05238438248637,30.030063546133352
24,14,18,11.547867906183518,0.00010235558732820345
9,16,18,3.2825671020444758,0.004895275852500467
11,22,18,19.444677875070806,0.028976833922733914
12,25,18,10.380109443396208,5.6072539029581174e-06
18,20,18,24.86838914801569,3.6372545946361603
12,11,18,13.106309998097172,13.01568766613935
30,28,18,41.359337979084,41.07432965491145
11,23,18,23.055274241607766,0.005630289488090117
24,15,18,14.45456780190533,4.882922240578318e-05
27,30,18,36.723751739748984,6.244548556009009
23,7,18,56.20125183151892,0.0018039772491335881
15,3,18,40.374551944100226,0.003678049127085371
13,5,18,79.0280495176144,6.020743908931229e-06
5,28,18,78.14068543898921,5.880302943126779
7,13,18,59.90264564312116,2.930650800994993e-11
5,21,18,70.90939427483235,1.1777325299901538
7,22,18,54.92402682779305,0.00018553979324390147
3,8,18,45.43663882288895,3.9990399709250397e-11
3,9,18,46.811697187906205,2.9389895610488915e-08
4,16,18,69.57703682053574,0.5729326904516349
3,30,18,51.35820129366731,0.04293641911473812
9,7,18,63.07007680250036,2.6649644695991154e-19
19,24,19,12.599785357677813,0.48918197520846696
23,20,19,33.32514523904225,17.456294576419943
21,30,19,46.320796756317584,4.669275867739654e-05
11,18,19,14.626385469351503,0.07319081248283135
30,27,19,36.723751739748984,6.244548556009009
30,17,19,44.86900341432767,3.4772945600987345e-09
16,9,19,3.2825671020444758,0.004895275852500467
22,16,19,18.383990689541186,10.493328923842492
16,4,19,69.57703682053574,0.5729326904516349
19,3,19,47.70673850449235,8.729849727467426
25,1,19,35.53403956323999,0.22894639587073667
23,3,19,41.68945017760481,16.256734008420146
7,3,19,16.31111402086503,0.10502602916200864
1,12,19,30.40875311359984,2.7278738557092854
7,18,19,56.26267156325438,3.036001558643416e-05
24,9,20,4.055347047777794,2.002882658292486e-11
25,17,20,7.394380999093168,0.06092683184740763
19,11,20,14.129040013308835,0.021055367879259424
24,22,20,16.929539032291324,0.6572830495194596
16,18,20,13.567752915621197,10.574842889802508
25,21,20,12.178177735505985,3.781472408645032
12,30,20,47.21891596362586,5.0125218671551214e-17
26,15,20,20.94622327472316,1.0181004639028863e-08
13,20,20,17.799626324583404,0.00370475771689385
20,18,20,24.86838914801569,3.6372545946361603
17,1,20,32.743396010193685,32.64292085932203
5,30,20,58.676680883598564,3.355940196873101
3,14,20,43.647305501524805,0.0090846116053047
13,7,20,59.90264564312116,2.930650800994993e-11
2,7,20,24.69699233700344,0.0007927370093381898
2,21,20,29.969608106876812,29.762386106565398
2,19,20,40.99150544817782,36.69471286461572
2,22,20,34.197861633683836,30.613189233030944
8,2,20,38.99793308307467,3.69475895867528e-07
11,19,21,14.129040013308835,0.021055367879259424
14,11,21,13.694620343778947,5.629526300067569
27,27,21,0.0,0.0
14,24,21,11.547867906183518,0.00010235558732820345
14,20,21,23.956412406031305,0.012774824885232306
12,26,21,17.45927526579956,6.353711797815806e-12
8,17,21,2.528417607994198,0.00016359498892253715
16,8,21,14.471573273316142,0.0004645161467665211
15,30,21,43.27467725060878,2.918006191284241e-13
15,7,21,55.72108179177179,3.659207399478507e-11
1,25,21,35.53403956323999,0.22894639587073667
5,23,21,71.60630247644549,1.6547841767153613
2,13,21,36.40983075261459,0.42889065919988145
15,2,21,34.26079601962662,0.4532429459612201
21,3,21,36.70111090179349,12.090971346950562
2,8,21,38.99793308307467,3.69475895867528e-07
18,7,21,56.26267156325438,3.036001558643416e-05
7,2,21,24.69699233700344,0.0007927370093381898
7,9,21,63.07007680250036,2.6649644695991154e-19
22,3,21,39.88463217576205,7.298483531774606
28,11,22,22.358607418973314,2.3691620500209478e-17
23,11,22,23.055274241607766,0.005630289488090117
17,25,22,7.394380999093168,0.06092683184740763
13,24,22,5.532505976577673,1.533936977264737e-05
25,29,22,25.578875897041698,0.00015485286508081606
21,1,22,25.562973848059894,6.585303807822861
25,30,22,37.79892580236353,0.036597805634814524
17,30,22,44.86900341432767,3.4772945600987345e-09
9,2,22,38.96505825593824,7.236599309000765e-05
3,18,22,40.669492049712154,3.6483325598039515
1,17,22,32.743396010193685,32.64292085932203
1,30,22,55.870272146663254,2.528171392051734e-09
4,3,22,27.817129515947407,27.28684670971548
5,22,22,71.44883568034993,0.40613889525612323
7,1,22,32.14044477030763,7.090534479591848e-08
25,27,23,1.2298160380134393,0.22496093267886458
16,22,23,18.383990689541186,10.493328923842492
26,9,23,9.628507767943972,2.3793521032735016e-16
10,7,23,57.74209492538182,1.1027267206565161e-18
9,3,23,46.811697187906205,2.9389895610488915e-08
26,1,23,26.94031204171132,1.453731703035478e-05
8,30,23,46.57083244726052,2.2503866139155805e-26
4,26,23,68.86416902976237,8.61037334803718
1,4,23,43.94723324302855,0.16985874310907376
3,7,23,16.31111402086503,0.10502602916200864
27,17,24,8.279423595905815,4.1328618005503646e-05
21,27,24,12.441479368445643,0.0421643846691056
27,21,24,12.441479368445643,0.0421643846691056
26,6,24,79.83608839496657,76.88631926460603
8,24,24,13.489642018468585,4.805633785519634e-14
4,2,24,36.29211979957115,10.605233994233163
5,8,24,78.23727220264365,9.709930925583904e-16
2,4,24,36.29211979957115,10.605233994233163
4,1,24,43.94723324302855,0.16985874310907376
23,24,25,20.628333631935167,2.3792665544719718
16,14,25,12.681774635860243,6.057663803176137
26,23,25,27.164030282550108,0.04050958209382472
11,13,25,7.536770114117444,4.1237877731292025
16,23,25,22.0034425285798,6.830247018970351
12,17,25,3.3101114941335306,0.24920839442314027
30,25,25,37.79892580236353,0.036597805634814524
19,2,25,40.99150544817782,36.69471286461572
30,21,25,46.320796756317584,4.669275867739654e-05
18,3,25,40.669492049712154,3.6483325598039515
5,29,25,51.02887649718783,0.08759237732336926
3,2,25,8.633754394074776,3.3667186321852856
18,24,26,12.150587888015416,0.18024748684187503
16,13,26,6.531920676885691,2.2802628268642255
11,14,26,13.694620343778947,5.629526300067569
18,11,26,14.626385469351503,0.07319081248283135
12,15,26,3.9464714872770714,2.3467462759281466
25,25,26,0.0,0.0
21,17,26,7.237740540516576,2.1150027181006137
29,27,26,24.796633499787756,0.23051926934358064
30,8,26,46.57083244726052,2.2503866139155805e-26
5,15,26,72.86742296231586,6.9428822920513655e-06
17,27,27,8.279423595905815,4.1328618005503646e-05
30,14,27,47.32466060031375,1.5249136131188487e-12
14,26,27,18.51114939887373,3.185946645222957e-08
13,16,27,6.531920676885691,2.2802628268642255
14,16,27,12.681774635860243,6.057663803176137
29,17,27,25.79426675234046,3.266628643691388e-13
29,26,27,30.542077794413398,0.7853926561476748
30,1,27,55.870272146663254,2.528171392051734e-09
12,1,27,30.40875311359984,2.7278738557092854
23,2,27,36.59751345817826,36.59751345817826
2,14,27,37.01665753086002,0.8549660613760586
2,23,27,36.59751345817826,36.59751345817826
7,10,27,57.74209492538182,1.1027267206565161e-18
30,15,27,43.27467725060878,2.918006191284241e-13
26,14,28,18.51114939887373,3.185946645222957e-08
17,8,28,2.528417607994198,0.00016359498892253715
15,27,28,7.471602413568253,3.443823143852237e-08
24,10,28,13.209920617853355,2.0006863950579332e-10
30,9,28,58.359271473855046,6.9572738272818655e-22
17,29,28,25.79426675234046,3.266628643691388e-13
15,12,28,3.9464714872770714,2.3467462759281466
29,25,28,25.578875897041698,0.00015485286508081606
15,17,28,2.848985661002157,1.2965430140629497
13,2,28,36.40983075261459,0.42889065919988145
8,1,28,34.66850730213751,0.0031555151504050684
9,30,28,58.359271473855046,6.9572738272818655e-22
4,27,28,60.524545358660795,14.605727863091799
10,20,29,25.82084336318617,1.9285391881980058e-07
12,21,29,4.991582490793576,0.003099323218033911
9,26,29,9.628507767943972,2.3793521032735016e-16
23,16,29,22.0034425285798,6.830247018970351
13,11,29,7.536770114117444,4.1237877731292025
18,26,29,18.714218397048896,0.0010185559368761725
22,5,29,71.44883568034993,0.40613889525612323
12,27,29,11.10555487601183,5.4928089073177916e-11
27,29,29,24.796633499787756,0.23051926934358064
15,21,29,5.4915591629485165,0.10202049400502615
13,3,29,43.80918662288612,0.0033674806885146727
3,23,29,41.68945017760481,16.256734008420146
2,28,29,42.29812515734969,0.0001428880191342433
2,18,29,34.18900693313407,24.355207272530425
1,21,29,25.562973848059894,6.585303807822861
22,26,30,23.310466206521696,0.0056972548416893915
12,12,30,0.0,0.0
25,12,30,10.380109443396208,5.6072539029581174e-06
23,26,30,27.164030282550108,0.04050958209382472
20,14,30,23.956412406031305,0.012774824885232306
25,8,30,8.785601946152433,5.769511038994344e-12
24,18,30,12.150587888015416,0.18024748684187503
21,25,30,12.178177735505985,3.781472408645032
18,16,30,13.567752915621197,10.574842889802508
26,22,30,23.310466206521696,0.0056972548416893915
17,17,30,0.0,0.0
12,4,30,63.768652702800686,1.4638281395474098e-05
26,8,30,20.52943047436571,8.674510254143371e-20
29,7,30,32.72706057175627,6.8984427387910685
18,5,30,73.97319727051534,0.12697689331827677
7,29,30,32.72706057175627,6.8984427387910685
1,14,30,32.496210293844285,20.096213137449435
2,32,30,41.905,7.864326760884933e-14
15,26,31,20.94622327472316,1.0181004639028863e-08
14,30,31,47.32466060031375,1.5249136131188487e-12
28,30,31,41.359337979084,41.07432965491145
13,26,31,12.598065769093878,4.733285208790774e-09
29,21,31,20.07815508570188,2.0935478786322207e-08
10,5,31,75.1094112434456,8.240527863755576e-12
27,6,31,72.3404595950603,59.41627624939142
8,5,31,78.23727220264365,9.709930925583904e-16
30,29,31,41.006833517812815,20.527803673386426
6,25,31,73.44199503824463,3.471419997724006
12,29,32,24.816591969625716,2.964584318120185e-22
31,20,32,47.46455031832103,7.209143192874631e-05
27,14,32,10.752175637013016,1.6375541716330084e-07
29,30,32,41.006833517812815,20.527803673386426
25,6,32,73.44199503824463,3.471419997724006
12,6,32,75.46039817068268,3.3144927887526232e-12
8,27,32,9.848714121706367,1.1944607096609299e-18
15,5,32,72.86742296231586,6.9428822920513655e-06
5,18,32,73.97319727051534,0.12697689331827677
6,12,32,75.46039817068268,3.3144927887526232e-12
1,8,32,34.66850730213751,0.0031555151504050684
2,12,32,34.95823598733539,0.013707471518204976
6,26,32,79.83608839496657,76.88631926460603
6,21,32,70.92157492549676,0.023791537899492034
26,18,33,18.714218397048896,0.0010185559368761725
27,12,33,11.10555487601183,5.4928089073177916e-11
18,27,33,9.704444924860612,0.002371839985705736
7,32,33,65.95699999999998,0.07390075715184667
6,27,33,72.3404595950603,59.41627624939142
26,19,34,19.644182879417514,0.00480118737348468
19,26,34,19.644182879417514,0.00480118737348468
16,19,34,13.258360882349923,7.567689958016209
32,2,34,41.905,7.864326760884933e-14
22,27,34,5.286849880870245,0.005122667409578357
17,9,34,13.699147584243075,0.03553039011156782
17,21,34,7.237740540516576,2.1150027181006137
18,2,34,34.18900693313407,24.355207272530425
15,25,34,6.957762107942791,0.000534822290481345
6,17,34,75.88858025844098,1.4014938456081901e-05
2,29,34,13.786291331442387,3.045249942162711e-08
18,17,35,2.8545329617992237,1.9673674389534244
24,19,35,12.599785357677813,0.48918197520846696
28,26,35,27.44017142803594,10.129160378901718
27,28,35,6.273772380063835,1.3219637351366766
30,23,35,37.59342066713914,6.989035736965738e-05
32,3,35,49.714000000000006,2.94627158210991e-09
19,1,35,36.26319729556121,15.694754658895857
23,1,35,33.96311975481573,7.156461842741197
27,4,35,60.524545358660795,14.605727863091799
6,28,35,78.5164195402983,41.11892134969077
26,28,36,27.44017142803594,10.129160378901718
21,28,36,14.0229709279816,2.6043492880471752e-05
28,17,36,7.16376998747841,1.2300861577868329e-09
17,12,36,3.3101114941335306,0.24920839442314027
18,30,36,45.5658475538484,8.773061293405328e-07
25,15,36,6.957762107942791,0.000534822290481345
14,12,36,2.087745179799612,0.9972467394402418
15,1,36,30.492570733435976,15.264419410509204
3,10,36,42.26016875154508,7.282628314812314e-08
29,12,37,24.816591969625716,2.964584318120185e-22
19,30,37,49.316420923895485,7.315952553300482e-06
11,31,37,37.234935177364136,1.3168059429733255e-22
21,21,37,0.0,0.0
25,9,37,21.080936250658937,1.024648247791891e-08
28,1,37,38.9643043627416,3.942717124787548e-09
1,28,37,38.9643043627416,3.942717124787548e-09
2,3,37,8.633754394074776,3.3667186321852856
27,8,38,9.848714121706367,1.1944607096609299e-18
21,12,38,4.991582490793576,0.003099323218033911
21,29,39,20.07815508570188,2.0935478786322207e-08
27,9,39,21.975083720084793,1.1180545156076975e-14
25,28,39,5.1033042030128275,0.007605042330759361
28,29,39,30.12378548589138,13.040984800753574
17,22,39,4.683910700413685,2.236805117094982
29,28,39,30.12378548589138,13.040984800753574
13,25,39,15.940127932197473,0.001032272805118642
13,30,39,53.01321123845191,2.602395794226933e-13
9,27,39,21.975083720084793,1.1180545156076975e-14
8,12,39,4.340875126146275,0.4609514987776853
30,22,39,40.74826689331266,6.044890964020762e-06
28,25,39,5.1033042030128275,0.007605042330759361
17,6,39,75.88858025844098,1.4014938456081901e-05
1,19,39,36.26319729556121,15.694754658895857
1,15,39,30.492570733435976,15.264419410509204
1,7,39,32.14044477030763,7.090534479591848e-08
24,31,40,35.066064447748865,0.00446616275967658
17,15,40,2.848985661002157,1.2965430140629497
27,18,40,9.704444924860612,0.002371839985705736
17,28,40,7.16376998747841,1.2300861577868329e-09
21,8,40,9.119972895128868,1.7559221543856453e-07
14,6,40,77.16933430845087,2.2377424393627495e-08
15,29,40,22.994242277455207,5.7898941084402075e-18
29,2,40,13.786291331442387,3.045249942162711e-08
2,10,40,35.914171990283435,0.00014759181526882996
14,1,40,32.496210293844285,20.096213137449435
5,10,40,75.1094112434456,8.240527863755576e-12
10,24,41,13.209920617853355,2.0006863950579332e-10
25,13,41,15.940127932197473,0.001032272805118642
19,16,41,13.258360882349923,7.567689958016209
28,21,41,14.0229709279816,2.6043492880471752e-05
26,10,41,19.9919181878099,1.9261339826371688e-15
14,4,41,65.44959856602117,0.0059571990816655465
29,15,41,22.994242277455207,5.7898941084402075e-18
10,2,41,35.914171990283435,0.00014759181526882996
6,7,41,22.956280263456815,18.380318196717965
16,10,42,14.4952121488576,0.03762103581995352
27,22,42,5.286849880870245,0.005122667409578357
8,21,42,9.119972895128868,1.7559221543856453e-07
9,21,42,13.3070709358099,4.4952843640786014e-05
10,16,42,14.4952121488576,0.03762103581995352
22,12,42,6.470953241350223,0.01464839376963532
27,15,42,7.471602413568253,3.443823143852237e-08
21,15,42,5.4915591629485165,0.10202049400502615
8,6,42,78.41229079403496,2.2365046550366977e-20
1,22,42,30.960006775521492,13.399527532533401
3,3,42,0.0,0.0
12,8,43,4.340875126146275,0.4609514987776853
18,25,43,9.089387672941484,0.7475515769807471
9,29,43,32.01345019106964,1.0760028859017625e-27
9,25,43,21.080936250658937,1.024648247791891e-08
20,31,43,47.46455031832103,7.209143192874631e-05
