Order1,Order2,Count,Norm,Norm_with_weight
5,20,1,48.919168992633736,46.080387389570426
7,24,1,19.8373626646901,7.155662927085993
26,20,2,6.451361971776538,0.1582944028049884
16,11,2,0.9980863138308744,0.0389841953838088
27,16,2,17.62793903946288,7.995042947573241e-06
11,16,2,0.9980863138308744,0.0389841953838088
2,20,2,31.79508083823009,6.363481673617014
16,20,2,8.304814888309803,0.657355485514841
5,3,2,18.76380597977657,12.836894750470382
20,11,2,7.875854007545101,7.861317776326681e-05
24,24,3,0.0,0.0
26,24,3,4.854705093957376,1.7712348031805027
20,20,3,0.0,0.0
1,5,3,24.07519317049072,0.018694936384066
20,7,3,21.0298007272242,0.5048647543755679
5,24,3,46.43259893358149,29.365942947164147
7,26,3,18.66374949972585,18.663152345142443
3,16,3,29.42885855245978,6.627232164321256
24,20,3,11.147774606697826,4.769746006137008
11,7,3,18.71120114972452,9.113391389693684e-12
5,1,3,24.07519317049072,0.018694936384066
20,16,3,8.304814888309803,0.657355485514841
24,30,3,19.7522211778896,0.0161859571198217
11,5,3,46.08884654770449,8.244731181073808e-05
7,16,3,17.75571651142952,7.190209964771463e-05
7,20,3,21.0298007272242,0.5048647543755679
24,11,4,3.4197488915380143,2.8105814659739445e-08
20,24,4,11.147774606697826,4.769746006137008
3,24,4,31.655110685199613,5.947946351987294
2,16,4,30.693552150921185,27.630564153910797
7,11,4,18.71120114972452,9.113391389693684e-12
5,2,4,20.600416243786903,2.088731778884064
20,3,4,31.473186703339497,27.41349834205194
20,5,4,48.919168992633736,46.080387389570426
16,3,4,29.42885855245978,6.627232164321256
16,1,5,33.69997509816155,16.673759352113198
24,27,5,14.403440725072972,2.60405106943742
27,20,5,25.53685833034604,0.177420391745785
24,26,5,4.854705093957376,1.7712348031805027
7,12,5,22.724050093721072,5.066658007461548e-10
12,5,5,44.97122357357603,0.0010497234017118
11,24,6,3.4197488915380143,2.8105814659739445e-08
11,11,6,0.0,0.0
11,20,6,7.875854007545101,7.861317776326681e-05
20,27,6,25.53685833034604,0.177420391745785
11,30,6,22.997094492022807,1.5814119428587402e-20
20,29,6,13.974152782988003,3.848528590481815e-05
30,16,6,22.69161997250523,5.0508410528135836e-11
24,5,6,46.43259893358149,29.365942947164147
26,3,6,30.16015808001336,0.1540805528050839
16,24,6,3.52876935103689,0.0063509699522209
2,11,6,31.573301483182984,0.3453349724330907
5,26,6,46.2779974285321,2.742534050637738
16,7,6,17.75571651142952,7.190209964771463e-05
27,7,6,27.13657370160176,24.83007143908876
20,1,6,33.45937116595612,0.0905748118117075
5,7,6,27.919157764585417,1.6233300066591103
1,24,6,36.53723016916709,0.0004793375034934
26,16,7,1.92803280962686,8.124876028809854e-06
24,16,7,3.52876935103689,0.0063509699522209
16,2,7,30.693552150921185,27.630564153910797
16,16,7,0.0,0.0
21,20,7,19.31699209074506,13.508062712659736
25,2,7,42.79683480763134,0.1041489635299124
17,7,7,27.60238830344338,0.0036298540185811
24,21,7,9.488314643363918,0.942986014658792
11,27,7,17.77897534798119,3.3154065882802737e-13
11,25,7,22.189261751958323,1.7509253373740694e-08
2,26,7,31.2168966501411,0.0011594087588227
5,11,7,46.08884654770449,8.244731181073808e-05
24,7,7,19.8373626646901,7.155662927085993
3,20,7,31.473186703339497,27.41349834205194
30,7,7,28.966991790170137,1.865494543988426
1,16,7,33.69997509816155,16.673759352113198
16,21,8,11.104204904024888,4.129916801871747
20,17,8,28.51230044092918,9.304468767766998
12,16,8,13.472931069892503,1.749949973113593
17,11,8,20.65612282882562,0.0884993374426034
25,24,8,18.852021682210573,17.587495315876772
20,30,8,30.86375470774179,7.957411726494018e-05
29,11,8,6.114931086181404,4.781258681530445e-21
12,20,8,21.63122680330685,0.0023486562356722
24,2,8,33.2021637309816,0.2746225046412025
16,17,8,20.378960680239555,15.316791697718845
11,3,8,30.35605212021657,0.0032868731627381
26,5,8,46.2779974285321,2.742534050637738
20,2,8,31.79508083823009,6.363481673617014
3,17,8,37.86587201853823,23.632468793307133
20,12,8,21.63122680330685,0.0023486562356722
27,5,8,48.03972594438762,0.935182773705502
2,17,8,40.70240498769143,38.944236240508026
27,3,8,38.01257239970277,0.0438768617767391
1,20,8,33.45937116595612,0.0905748118117075
7,27,8,27.13657370160176,24.83007143908876
2,5,8,20.600416243786903,2.088731778884064
25,20,8,29.9995994724339,7.368669465349688
20,25,8,29.9995994724339,7.368669465349688
25,16,9,21.975792987331477,0.0098090225679193
11,26,9,1.4512540581997222,7.507029468891675e-13
26,11,9,1.4512540581997222,7.507029468891675e-13
20,21,9,19.31699209074506,13.508062712659736
16,27,9,17.62793903946288,7.995042947573241e-06
30,26,9,24.43887585851895,1.5446186390202763
17,24,9,17.38390769559262,0.3453128244644093
24,6,9,34.28450595124277,32.492134601900524
24,3,9,31.655110685199613,5.947946351987294
11,2,9,31.573301483182984,0.3453349724330907
9,5,9,48.25556512724667,2.696341849190323e-07
16,30,9,22.69161997250523,5.0508410528135836e-11
5,27,9,48.03972594438762,0.935182773705502
25,7,9,29.701656002819767,17.01784936257892
26,30,9,24.43887585851895,1.5446186390202763
24,1,9,36.53723016916709,0.0004793375034934
3,5,9,18.76380597977657,12.836894750470382
11,4,9,50.12589276021611,0.01415784845369
12,24,10,10.539164559548851,1.870348326750676e-06
25,26,10,23.64013489361043,13.65924472806011
29,24,10,3.383480498135671,0.0029118238029503
24,29,10,3.383480498135671,0.0029118238029503
28,24,10,11.786921514149975,0.0348076552226729
26,25,10,23.64013489361043,13.65924472806011
17,16,10,20.378960680239555,15.316791697718845
16,26,10,1.92803280962686,8.124876028809854e-06
21,24,10,9.488314643363918,0.942986014658792
15,16,10,17.92407105644238,13.290733283725212
16,29,10,5.717177688054092,1.3997811149837583e-11
11,8,10,16.33487162357002,6.032753909792433
30,12,10,9.233512306251878,9.968122779193894e-19
11,1,10,34.49867981081793,13.676362078060553
15,24,10,15.21409458713678,0.0012983744388133
3,25,10,39.94743422872172,3.542625485613213
5,16,10,45.09573559751117,1.543186181965075
11,15,10,18.31579281359473,3.802220061426323
7,25,10,29.701656002819767,17.01784936257892
3,11,10,30.35605212021657,0.0032868731627381
6,24,10,34.28450595124277,32.492134601900524
3,27,10,38.01257239970277,0.0438768617767391
11,21,11,11.769198883649777,0.0047575983517672
27,11,11,17.77897534798119,3.3154065882802737e-13
20,26,11,6.451361971776538,0.1582944028049884
26,26,11,0.0,0.0
26,21,11,13.03033374922239,0.0223434397238958
30,24,11,19.7522211778896,0.0161859571198217
20,4,11,53.06579901728856,39.87157158157537
17,20,11,28.51230044092918,9.304468767766998
22,24,11,16.884566429101316,3.5432725789571338
17,5,11,46.49325482900561,8.518201586670568
6,20,11,36.65483537473876,9.697731383277794
17,3,11,37.86587201853823,23.632468793307133
6,11,11,33.808680488528275,3.5651470672452486e-08
5,17,11,46.49325482900561,8.518201586670568
7,17,11,27.60238830344338,0.0036298540185811
7,23,11,29.646110678456377,1.6872336318955827
11,6,11,33.808680488528275,3.5651470672452486e-08
3,12,11,33.86066787566867,0.0302463937356703
30,2,11,41.791009089590446,2.408361638765958e-09
3,26,11,30.16015808001336,0.1540805528050839
21,16,12,11.104204904024888,4.129916801871747
26,12,12,15.205969716734993,3.5856526817092055e-10
9,24,12,2.4930202509878554,2.4102543457231422e-11
22,20,12,27.873420853292217,25.02779215914961
25,11,12,22.189261751958323,1.7509253373740694e-08
19,7,12,30.1949064089534,0.4801404785526319
24,25,12,18.852021682210573,17.587495315876772
24,4,12,50.38601802173026,6.047416146747304
12,3,12,33.86066787566867,0.0302463937356703
15,20,12,26.1870745809861,0.2692551589532579
7,19,12,30.1949064089534,0.4801404785526319
7,5,12,27.919157764585417,1.6233300066591103
4,24,12,50.38601802173026,6.047416146747304
4,11,12,50.12589276021611,0.01415784845369
4,20,12,53.06579901728856,39.87157158157537
20,6,12,36.65483537473876,9.697731383277794
26,2,12,31.2168966501411,0.0011594087588227
17,2,12,40.70240498769143,38.944236240508026
28,20,12,22.620812812676864,0.000334634032572
25,5,12,48.30771291906088,19.95097611733896
3,28,12,38.92264192790271,4.205778473501004e-05
26,29,13,7.5228887797870305,0.4902017537332401
11,28,13,15.197144524823274,3.324804848042743e-19
24,28,13,11.786921514149975,0.0348076552226729
26,27,13,19.22944479277782,17.535231062169608
27,25,13,4.557465520818561,1.5313610673282176
20,9,13,12.82770279909256,5.691040491143937e-07
19,5,13,50.8748583126113,45.06063946592786
28,16,13,15.260490087283156,4.3544860283355754e-10
16,5,13,45.09573559751117,1.543186181965075
28,7,13,27.52994303570717,3.837793764472748
21,7,13,16.936889099869934,0.0282237957483491
2,24,13,33.2021637309816,0.2746225046412025
20,8,13,23.98260650911105,1.0111820682196137e-07
7,30,13,28.966991790170137,1.865494543988426
26,4,13,50.34432124926673,0.1184117024227936
5,12,13,44.97122357357603,0.0010497234017118
25,3,13,39.94743422872172,3.542625485613213
16,6,13,32.81857025130972,0.0174591524775
21,26,13,13.03033374922239,0.0223434397238958
7,28,13,27.52994303570717,3.837793764472748
14,3,13,36.6065725042683,3.065297652138968
7,7,13,0.0,0.0
3,15,13,34.57310553161282,1.518545653494652
8,7,13,27.073953765385447,1.1796426084976468e-16
11,17,14,20.65612282882562,0.0884993374426034
16,12,14,13.472931069892503,1.749949973113593
27,24,14,14.403440725072972,2.60405106943742
26,17,14,22.101794648523324,0.0030063776298192
30,11,14,22.997094492022807,1.5814119428587402e-20
17,26,14,22.101794648523324,0.0030063776298192
21,11,14,11.769198883649777,0.0047575983517672
20,23,14,31.92007914910062,30.159822376356235
16,28,14,15.260490087283156,4.3544860283355754e-10
20,13,14,16.81302060885704,0.0339296561386833
16,25,14,21.975792987331477,0.0098090225679193
29,16,14,5.717177688054092,1.3997811149837583e-11
20,28,14,22.620812812676864,0.000334634032572
12,7,14,22.724050093721072,5.066658007461548e-10
7,8,14,27.073953765385447,1.1796426084976468e-16
8,11,14,16.33487162357002,6.032753909792433
7,21,14,16.936889099869934,0.0282237957483491
3,19,14,41.08537973041224,38.242967900249496
21,2,14,30.532316245448225,19.48236206416124
2,27,14,40.61700494715008,0.0001976974479179
7,14,14,25.75862565528529,7.601869056693062e-06
1,27,14,45.221338974145,1.6663162329531336e-08
3,22,14,35.51541294939703,35.44838904845441
20,10,15,23.561084719917545,3.728127507490912e-05
11,12,15,13.763614776328884,11.984184629218769
24,12,15,10.539164559548851,1.870348326750676e-06
11,29,15,6.114931086181404,4.781258681530445e-21
9,11,15,5.597498033946802,3.326609375941849
23,5,15,46.60199916047574,46.60012948112544
24,17,15,17.38390769559262,0.3453128244644093
8,3,15,38.22431108965673,3.670846349213953e-06
22,7,15,25.45136909867088,0.1544674003971531
5,14,15,46.70273935829498,0.3842510646386671
1,26,15,33.932175360027,1.9336791279731972e-07
5,9,15,48.25556512724667,2.696341849190323e-07
20,15,15,26.1870745809861,0.2692551589532579
24,23,16,20.815024871888124,13.051380533902842
11,9,16,5.597498033946802,3.326609375941849
28,2,16,41.238478949721575,2.586615470996048e-08
8,16,16,16.271168530825843,0.0064489017107636
15,11,16,18.31579281359473,3.802220061426323
21,5,16,39.94286331428893,19.638758907134573
29,20,16,13.974152782988003,3.848528590481815e-05
12,2,16,36.3264582587555,1.6817994957192717
24,8,16,12.922755272170624,7.131023177284327e-12
8,26,16,17.776613579432084,8.319508971715864e-17
28,5,16,50.36005759590602,0.0035844360208224
27,2,16,40.61700494715008,0.0001976974479179
1,11,16,34.49867981081793,13.676362078060553
16,15,16,17.92407105644238,13.290733283725212
3,21,16,28.098230820184707,26.693560953234048
27,1,16,45.221338974145,1.6663162329531336e-08
2,25,16,42.79683480763134,0.1041489635299124
2,30,16,41.791009089590446,2.408361638765958e-09
30,3,16,38.832269599179554,6.062213963551128e-06
8,20,16,23.98260650911105,1.0111820682196137e-07
7,15,16,24.24513568795286,1.5427796559596687e-06
27,26,17,19.22944479277782,17.535231062169608
20,19,17,27.49007855089902,27.195117610893096
24,13,17,5.687793746775566,4.983596328142657e-05
20,22,17,27.873420853292217,25.02779215914961
19,20,17,27.49007855089902,27.195117610893096
22,11,17,20.000999193283427,0.0016622509599092
9,20,17,12.82770279909256,5.691040491143937e-07
30,30,17,0.0,0.0
22,2,17,38.40399099036519,15.866018363495415
28,3,17,38.92264192790271,4.205778473501004e-05
14,2,17,39.21961031890704,24.76359864273018
14,7,17,25.75862565528529,7.601869056693062e-06
14,5,17,46.70273935829498,0.3842510646386671
29,5,17,44.1440497642776,0.0006588089505588
6,16,17,32.81857025130972,0.0174591524775
5,13,17,45.53863764486073,0.0256039439748245
2,15,17,37.375427043438,17.499422197443362
5,19,17,50.8748583126113,45.06063946592786
3,13,17,32.62900358512939,0.365300936493822
3,4,17,22.871697586961808,22.271668433990907
30,5,17,46.51489496585389,0.000652812110305
5,25,17,48.30771291906088,19.95097611733896
24,14,18,13.684954853004276,0.0036678471156525
9,16,18,5.917755939706441,0.0102233787246751
11,22,18,20.000999193283427,0.0016622509599092
12,25,18,8.580308151614833,1.778689391944827e-07
18,20,18,23.518718671227692,13.4440385797316
12,11,18,13.763614776328884,11.984184629218769
30,28,18,10.3090006523954,9.67279858810819
11,23,18,24.05081983922057,4.50513280985019e-05
24,15,18,15.21409458713678,0.0012983744388133
27,30,18,6.0551480003682014,0.9575355331325324
