R1,G1,B1,R2,G2,B2,Count,Norm,Norm_with_weight
156,140,123,203,189,203,29,6.8838252000310485,3.0105358255372066
165,148,123,245,125,127,29,13.385292431424562,3.428016992108561
112,100,87,206,199,177,29,10.956556593577178,2.5941575054911032
206,199,177,239,222,222,29,15.670928938895738,4.794456168124207
131,115,94,165,140,132,29,12.759282414575848,4.4059402733970625
120,109,104,211,124,143,29,16.184206734652825,7.767131691961587
211,124,143,173,160,127,29,27.679762026089644,17.935456063227655
194,106,132,222,222,206,29,25.36114595042421,8.914576138096661
194,106,132,156,140,123,29,25.738127879184965,7.530756657845659
173,82,119,165,140,132,29,29.795010881183025,3.7753969835472625
165,148,123,203,189,203,30,14.11390357015386,3.360732802133995
