Order1,Order2,Count,Norm,Norm_with_weight
15,16,10,13.674738577571375,3.1120463336162727
16,29,10,16.098647449956324,1.2226618358167722
11,8,10,12.886816381725794,2.1122916578913253
30,12,10,15.321451787660193,0.7947231924528377
11,1,10,18.63192125874021,4.518875132199655
15,24,10,11.38786725165308,2.328445696859517
3,25,10,22.798775606424705,12.576835086582538
5,16,10,30.97253375371088,7.795581456295191
11,15,10,12.88360845242774,1.1416488943483984
7,25,10,18.76657127017084,9.47710661156014
3,11,10,20.168905452191016,12.861420872707964
6,24,10,24.98972836992046,15.641539620768675
3,27,10,24.28132178885427,8.752340414104001
11,21,11,14.867884177958308,4.22310507807031
27,11,11,11.186990400802046,3.0004085491917944
20,26,11,20.95133512672776,0.2307086006679471
26,26,11,18.36702471167529,0.0775098666538792
26,21,11,17.513565650516053,0.940084628390968
30,24,11,10.669393880662463,1.5439323466324744
20,4,11,30.804589017248706,0.1764051950195617
17,20,11,10.366444476688416,2.1403609806352684
22,24,11,8.552076156645875,2.315492494333306
17,5,11,10.65083031017718,4.907465983538237
6,20,11,22.34081853208796,11.193665054312422
17,3,11,18.34301865251209,4.634356601002268
6,11,11,27.162476458671478,13.029190053856876
5,17,11,35.92026984095733,7.019295953135278
7,17,11,24.855901805241853,9.947926748935856
7,23,11,21.00547685847403,10.183214227892744
11,6,11,15.03367360514802,1.1847198309582054
3,12,11,30.72087201772678,17.40768553355966
30,2,11,14.88870956326386,3.428666650385164
3,26,11,17.733135516734126,3.5587254678027462
21,16,12,9.2680426678719,7.299833929514208
26,12,12,19.174142657898727,2.780793357274277
9,24,12,14.05541757540666,3.9692663152054335
22,20,12,12.269165148582085,6.296182965461092
25,11,12,11.412869424725622,3.374509659011508
19,7,12,13.98573886143999,4.019976252121599
24,25,12,13.804933439973231,1.8738924611676195
24,4,12,17.72760684690345,0.8025553190662812
12,3,12,11.807020894573844,3.155755822731767
15,20,12,12.480217670938316,3.660107342377934
7,19,12,20.14822827649446,10.31332708896058
7,5,12,23.43283915616387,6.2794901662753455
4,24,12,49.657088907482624,3.618602245182222
4,11,12,31.988676352231057,3.736595028283864
4,20,12,38.12536594906357,8.472760726372282
20,6,12,25.298622240483496,0.1092591524161774
26,2,12,21.016989475189572,3.951185347793898
17,2,12,11.041496207480172,4.832955208938656
28,20,12,8.777753727827045,4.538192270629334
25,5,12,16.437620291481803,6.583144246566092
3,28,12,23.42905110146047,9.577086502745688
26,29,13,15.551458259587417,1.8213194992344448
11,28,13,13.323785571665072,1.8142380708038757
24,28,13,12.623091381548516,1.8538835792373125
26,27,13,13.228176146796944,1.4610434105504984
27,25,13,5.54444495095577,2.162976377906605
20,9,13,26.05371910057776,0.1376171095401287
19,5,13,11.26146790720388,3.780646844187478
28,16,13,12.28819550230774,4.443454333975525
16,5,13,21.84421289917432,0.2552943952518371
28,7,13,14.516597913336726,7.307706530114742
21,7,13,10.543386322036952,5.536321925122787
2,24,13,32.8504703166122,16.71122329587678
20,8,13,24.79583062780134,0.0318541447117521
7,30,13,23.093893652613524,8.921077028216722
26,4,13,25.97896955643371,0.7159820630878168
5,12,13,38.89258399962088,8.69304470304469
25,3,13,13.368331626830413,3.966046822970428
16,6,13,24.71546891427409,3.2971702081544576
21,26,13,18.475003646209554,7.183494618590789
7,28,13,21.118771777352,9.48386245544462
14,3,13,14.05734481776863,7.277961669730384
7,7,13,18.19438137974449,5.297136643478723
3,15,13,22.95555948411364,10.882094723226382
8,7,13,12.919292275843125,4.147778616655748
11,17,14,12.607946965139744,1.5046843133731294
16,12,14,18.026108684285354,0.9697449572556852
27,24,14,8.699026413017688,2.4369838508298494
26,17,14,15.082705614519275,0.9873519689437448
30,11,14,16.421329276154356,6.250923473089151
17,26,14,13.274338653934253,4.064087912971769
21,11,14,11.508031586498843,3.776405882138803
20,23,14,28.19633694154509,0.0014213946927753
16,28,14,17.185054390974862,2.0977600352996366
20,13,14,23.411185234881746,0.1498711287913973
16,25,14,15.006817401583628,4.541256952526806
29,16,14,13.287938605828712,3.2779822257738025
20,28,14,22.02405155999001,0.3219451737379155
12,7,14,13.380018658003934,3.1331808015016724
7,8,14,20.99781455607993,8.968252741582786
8,11,14,10.942847804893676,6.795651871270784
